Room_ID,Temperature (C),Humidity (%),Air_Flow (CFM),Pressure (Pa),Energy_Consumption (kWh),Occupancy,Date_Logged,CO2_Level (ppm),System_Status,Set_Point (F),Filter_Change_Date,Comments
R10,25.69473511185379,46.783649487826175,277.8072591933229,100341.46514820642,23.393373366862832,8.0,2023-01-04 10:00:00,336.55042550846406,on,74.81638277288239,2022-06-24 22:00:00,needs inspection
R10,20.70432445431588,70.76747983560841,,100766.4067691465,5.441797246741215,3.0,2023-01-04 11:00:00,406.7828209645349,On,78.06852940009368,2022-06-25 05:00:00,None
R88,19.97876599276703,53.819354522315535,322.47315752542085,101232.07712390363,21.555837489013122,9.0,2023-01-04 12:00:00,368.38545534241206,OFF,60.310378811696005,2022-06-25 12:00:00,N/A
R1,20.745607391038657,54.300416471910694,288.9643787042921,101479.99949158278,13.878405145609475,6.0,2023-01-04 13:00:00,306.10019212130874,On,75.55795053735349,,needs inspection
R84,24.288505294255184,60.30283454031842,324.5929901176345,101296.70575555005,19.297924361717783,0.0,2023-01-04 14:00:00,333.4985729501875,Off,76.30862320025233,2022-06-26 02:00:00,None
R98,22.82187777414921,52.387891590265134,342.61098405912645,101934.48539489684,15.399007420293666,8.0,2023-01-04 15:00:00,481.29376527708587,,69.21492265920935,2022-06-26 09:00:00,ok
R5,20.675599490582403,47.40957854179297,327.3375795488493,100349.44906798069,20.697777680127345,6.0,2023-01-04 16:00:00,367.00118075052774,Off,72.45454544717175,2022-06-26 16:00:00,needs inspection
R55,23.28316858278339,48.03650150915022,422.62337672353726,101396.79396825258,13.063190177235944,9.0,2023-01-04 17:00:00,,ON,56.740141363293276,2022-06-26 23:00:00,ok
R18,22.2426938733701,49.283987405859364,366.337238230116,100416.01038730642,9.506897874110939,8.0,2023-01-04 18:00:00,382.167513640086,On,58.26009842596044,2022-06-27 06:00:00,needs inspection
R95,24.42161247633222,49.627777634901584,365.0237179805414,101704.85614774209,22.102521436355318,6.0,2023-01-04 19:00:00,461.9788817580407,On,77.54266360004127,2022-06-27 13:00:00,
R19,20.24486726530662,57.2762954363698,381.1103572021701,101277.770642779,14.432596770589294,1.0,2023-01-04 20:00:00,458.3582008737189,Off,69.30552385507015,,None
R57,21.18084463350558,50.519458858072994,293.05834411096157,,16.107792368121054,5.0,2023-01-04 21:00:00,358.7152286549671,ON,70.2689388424893,2022-06-28 03:00:00,ok
R61,21.019729617169606,,401.95558937101345,100893.05851970511,21.173759570223975,9.0,2023-01-04 22:00:00,300.60121665961975,on,73.17338201847014,2022-06-28 10:00:00,
R88,18.341212629669705,49.19283419891418,346.211785673227,101964.73246582887,9.840223789527826,3.0,2023-01-04 23:00:00,304.833976148484,ON,70.17033894611563,2022-06-28 17:00:00,ok
R43,22.74030069266144,50.786351903160906,383.5240308620606,101845.86233202943,17.977454488196287,2.0,2023-01-05 00:00:00,359.56692480221466,OFF,69.70653933231526,2022-06-29 00:00:00,needs inspection
R9,,30.017993154678923,296.40713834799226,101616.77215150594,12.050526217685546,1.0,2023-01-05 01:00:00,494.48172127787706,Off,73.97244530955025,2022-06-29 07:00:00,needs inspection
R66,22.012783641606152,59.16327674702482,272.31206169919676,101260.24137656829,14.33915322177814,5.0,2023-01-05 02:00:00,379.47189625387307,ON,64.52231871160306,2022-06-29 14:00:00,N/A
R79,21.41353216656213,53.46488475897993,390.8944829012514,101614.92864264756,15.361394826921444,7.0,2023-01-05 03:00:00,407.2621975036727,on,77.79958825930296,2022-06-29 21:00:00,N/A
,18.461573144873963,59.98010109859652,,100971.55371600632,7.49889069276532,5.0,2023-01-05 04:00:00,5000.0,ON,70.84874987562823,2022-06-30 04:00:00,N/A
R89,,21.037446218063106,304.89742228212447,,11.105814785897827,8.0,2023-01-05 05:00:00,5200.0,On,nan,2022-06-30 11:00:00,ok
R27,21.143213708683078,70.88374704780728,306.51684593626527,102149.74044716197,21.755364462065696,4.0,2023-01-05 06:00:00,5300.0,off,66.29895157738834,2022-06-30 18:00:00,
R57,,48.604103718448265,406.2717392207385,101860.3052799896,19.43095594292398,1.0,2023-01-05 07:00:00,4900.0,On,72.21325943227662,2022-07-01 01:00:00,needs inspection
R91,21.596785720834976,61.081828167375164,290.5294053566336,100960.1987650963,,7.0,2023-01-05 08:00:00,5100.0,off,70.46821145110812,2022-07-01 08:00:00,None
R24,23.010127142036346,39.60094072874469,432.1336476627982,101505.70865863655,16.215617292564467,8.0,2023-01-05 09:00:00,5050.0,ON,64.2557996274062,2022-07-01 15:00:00,N/A
R45,26.715464753026325,56.1277390506257,304.96896326760657,100678.42922812067,13.528787471817711,9.0,2023-01-05 10:00:00,363.92753284012787,OFF,68.99082447310931,2022-07-01 22:00:00,ok
R19,22.436444532079598,39.46584436826344,,101611.19515558783,,3.0,2023-01-05 11:00:00,403.9244445432728,ON,67.95400498558593,2022-07-02 05:00:00,ok
R29,22.64387597680691,43.76231039304195,333.5690762125508,101550.30170643127,,5.0,2023-01-05 12:00:00,454.719989854157,on,78.30928268260435,2022-07-02 12:00:00,ok
R89,21.813885210584584,69.14031353866787,380.1593715541172,100390.09183023391,16.15921046067424,9.0,2023-01-05 13:00:00,489.10022934993606,ON,72.65226207485871,2022-07-02 19:00:00,
R2,17.203071961752396,48.09317599236653,322.79429989429036,100744.10807804382,20.730150720710327,7.0,2023-01-05 14:00:00,414.6138320784455,off,79.84669714185279,2022-07-03 02:00:00,
R31,21.933715311376957,52.17432873179723,341.8603546963853,101183.43055162812,11.113142575770468,8.0,2023-01-05 15:00:00,437.75805675479864,On,68.45012887816371,2022-07-03 09:00:00,N/A
R92,,58.70067730688754,352.04595876978607,101174.5701264296,22.79394592248447,4.0,2023-01-05 16:00:00,413.4865353581406,OFF,70.54434055627985,2022-07-03 16:00:00,None
R25,28.158105281213217,54.95681887972604,299.89062721092637,100720.26153229059,7.347692951283116,5.0,2023-01-05 17:00:00,395.63353177981986,ON,73.93276612617856,2022-07-03 23:00:00,N/A
R28,21.519097588047195,51.504189051435766,387.0412172710063,101519.48936467609,23.148210655563993,3.0,2023-01-05 18:00:00,425.7128539306342,ON,75.02066305287018,2022-07-04 06:00:00,None
R14,22.75386835583403,53.64961002466225,324.33932167642075,101450.73680447026,13.136622080240127,4.0,2023-01-05 19:00:00,459.46664171562423,On,75.60495536226483,2022-07-04 13:00:00,None
R70,21.91322057573689,74.03415585238275,338.57000423299905,101227.86543401075,13.78650626087359,6.0,2023-01-05 20:00:00,355.6819081990427,OFF,67.56095223783262,2022-07-04 20:00:00,None
R55,19.07830490595117,49.42381202966415,300.2825312695744,100947.10424992081,5.549949144085286,8.0,2023-01-05 21:00:00,327.43016488435455,Off,67.70160431504702,2022-07-05 03:00:00,N/A
R65,24.85705703628755,52.010990467149675,221.88331706023448,101849.35356320828,12.726026413111535,9.0,2023-01-05 22:00:00,373.3495875181767,ON,70.22289864256412,2022-07-05 10:00:00,needs inspection
R2,23.879832581716936,60.50654396007612,340.44861186999157,102152.70355654415,9.80096734486558,5.0,2023-01-05 23:00:00,410.5830971649852,ON,nan,2022-07-05 17:00:00,N/A
R8,23.977579867607616,61.05525932957984,470.6307710806458,101083.21925807673,11.961768273132638,5.0,2023-01-06 00:00:00,443.4935808810616,Off,66.99658408284232,2022-07-06 00:00:00,needs inspection
R80,19.72653136301315,61.8703030556038,389.23021439490117,101018.91654142259,14.313445171055601,7.0,2023-01-06 01:00:00,350.52460875722556,off,69.36537496921673,2022-07-06 07:00:00,ok
,25.506985777340248,56.38730222029184,349.03698101328024,101570.603832706,19.78895807236453,3.0,2023-01-06 02:00:00,275.57117386875944,off,75.64928957211593,2022-07-06 14:00:00,ok
,,38.569950872695166,336.8554585395866,101145.9853101265,16.038016757003128,2.0,2023-01-06 03:00:00,374.5275671664492,on,75.3817713237441,2022-07-06 21:00:00,N/A
R84,23.467142734500676,66.33431532301096,351.1232946406023,101255.30139966839,16.53838326700557,6.0,2023-01-06 04:00:00,,On,74.7770918390896,2022-07-07 04:00:00,needs inspection
,27.476139064524947,38.53654606981312,377.3559557587605,101694.82657586233,9.522403055772187,4.0,2023-01-06 05:00:00,341.8863258294281,OFF,72.40421790389651,2022-07-07 11:00:00,needs inspection
R73,19.52365918717328,53.02635465239033,,100370.32195624635,10.59622955198635,1.0,2023-01-06 06:00:00,362.1954535591344,ON,66.67433189225132,2022-07-07 18:00:00,needs inspection
,20.58425567599307,42.45724149980642,405.7160847334436,101984.15116242634,23.99362509175656,1.0,2023-01-06 07:00:00,443.3641705043499,ON,68.54612035548932,2022-07-08 01:00:00,ok
R15,22.249128412719102,49.35861653407007,385.7690657720622,,11.323994826183768,5.0,2023-01-06 08:00:00,403.90600347980495,on,77.63245087964475,2022-07-08 08:00:00,N/A
R72,20.7413108647095,53.2876241030348,385.9092862853967,101119.25342771891,23.28104126028648,7.0,2023-01-06 09:00:00,417.28110593046586,ON,75.8681866662787,2022-07-08 15:00:00,
R32,18.12334142233467,53.21357215450273,,101280.38292288927,,0.0,2023-01-06 10:00:00,382.2158884194726,On,65.32507546112267,2022-07-08 22:00:00,needs inspection
R94,22.17140743701507,54.21920754235285,350.9808328846995,101306.21467751026,15.01143968071752,5.0,2023-01-06 11:00:00,362.2944794520837,on,76.34728814852411,2022-07-09 05:00:00,needs inspection
R53,19.344240715684737,66.13711269058646,383.643061798341,100459.39934827754,20.351825801149648,1.0,2023-01-06 12:00:00,381.8550885287928,On,78.54389219382168,2022-07-09 12:00:00,
R83,23.183981076587955,54.5353430151398,379.5907066870689,102072.46911372662,,1.0,2023-01-06 13:00:00,424.9440097089846,on,72.26915394356836,2022-07-09 19:00:00,N/A
R27,19.701439414415493,47.558433647093516,332.2979644529488,101345.66281613531,14.445937198604563,6.0,2023-01-06 14:00:00,325.43398943293914,ON,74.13140590339803,2022-07-10 02:00:00,needs inspection
R15,25.87483601254385,59.64087168288357,321.31991135515494,101546.50106522368,13.058784732392306,9.0,2023-01-06 15:00:00,482.5085129916006,on,77.05742592788104,2022-07-10 09:00:00,N/A
R21,20.04186676915941,61.894704889246405,355.09281476309934,101800.77488528703,14.720397757388934,0.0,,428.74292478412013,off,68.52141801918799,2022-07-10 16:00:00,needs inspection
R42,21.19484620948581,37.72392184863008,427.4510075747594,100814.41877121985,16.689787641160592,5.0,2023-01-06 17:00:00,373.20599478546427,OFF,83.6479890231074,2022-07-10 23:00:00,None
R8,24.033793043424176,55.97400069849858,288.04464621730494,101561.73594951762,19.456518434348776,6.0,2023-01-06 18:00:00,440.67035589432504,ON,78.11538989323266,,needs inspection
R17,,57.01172742310898,276.623736712378,101191.1794545506,15.021149294970758,7.0,2023-01-06 19:00:00,461.1174533536554,Off,74.6201407360173,2022-07-11 13:00:00,None
R62,22.568649836510325,47.02436496640008,358.2380420618258,101748.38538760824,18.094431490115767,6.0,2023-01-06 20:00:00,383.4830975198781,OFF,71.82746077907645,2022-07-11 20:00:00,N/A
R53,25.26785688570607,63.75706813311619,352.5443850928009,100261.38628982425,23.191798661354703,5.0,2023-01-06 21:00:00,389.17076051174695,ON,74.47388722306874,2022-07-12 03:00:00,needs inspection
R79,17.98129191359693,48.499444129674735,358.6670832185204,101275.45284987937,16.906548061323925,8.0,2023-01-06 22:00:00,474.67371067365025,OFF,64.19858750667777,2022-07-12 10:00:00,ok
R6,22.46158464633076,51.255764534715425,362.19765989542503,101023.58967210802,16.55826428002389,2.0,2023-01-06 23:00:00,505.94875734590494,off,82.41043883954809,2022-07-12 17:00:00,ok
R7,22.64970698562106,48.2692817571613,338.83988726825976,101541.13147531707,,5.0,2023-01-07 00:00:00,401.4717828784054,OFF,77.64445786721174,2022-07-13 00:00:00,
R31,23.954557179443277,50.155790475814676,424.4931719301041,101560.0220936841,1.8463493158546829,3.0,2023-01-07 01:00:00,342.0892826455513,on,79.32006798401127,2022-07-13 07:00:00,ok
R69,18.907623222804794,39.037249131047986,269.95480107617425,,16.94187864615084,1.0,,376.46989225377206,OFF,72.15378581841846,2022-07-13 14:00:00,None
R90,18.69885846728931,35.59949117405706,308.5751487609877,100968.91306791198,14.525878843595638,0.0,2023-01-07 03:00:00,451.65078722346004,ON,70.19855401960186,,ok
R37,23.304853914042244,,344.8372619925476,101269.66731572134,12.42608662542629,0.0,2023-01-07 04:00:00,348.48923519931026,Off,68.62846398324862,2022-07-14 04:00:00,
R25,22.742461683082965,41.53038651681672,267.84055944229164,100876.6788863424,16.217651020931722,9.0,2023-01-07 05:00:00,389.58584001204906,,76.06787304423403,2022-07-14 11:00:00,ok
R84,,40.08607650543693,341.20727977839647,101745.99184772607,14.69798135401546,2.0,2023-01-07 06:00:00,414.62924407158147,On,69.43726460171865,,needs inspection
R22,22.86612052374244,28.466098863962852,,101140.39639977628,20.638901253169493,3.0,2023-01-07 07:00:00,353.8642656796166,OFF,71.06321533407646,2022-07-15 01:00:00,
